datasetID	vocabulary	triples
608	http://purl.org/rss/1.0/	65
608	http://webns.net/mvcb/	1
608	http://www.w3.org/1999/02/22-rdf-syntax-ns#	33
609	http://purl.org/dc/elements/1.1/	1
609	http://purl.org/net/inkel/rdf/schemas/lang/1.1#	2
609	http://www.w3.org/1999/02/22-rdf-syntax-ns#	145
609	http://www.w3.org/2002/07/owl#	1
609	http://www.w3.org/2003/01/geo/wgs84_pos#	6
609	http://xmlns.com/foaf/0.1/	117
609	http://xmlns.com/wot/0.1/	102
609	konfidi.org	232
609	semanlink.net	4
610	http://purl.org/dc/elements/1.1/	18
610	http://purl.org/rss/1.0/	26
610	http://webns.net/mvcb/	2
610	http://www.w3.org/1999/02/22-rdf-syntax-ns#	14
611	http://purl.org/dc/elements/1.1/	16
611	http://purl.org/rss/1.0/	71
611	http://purl.org/rss/1.0/modules/syndication/	1
611	http://www.w3.org/1999/02/22-rdf-syntax-ns#	53
611	http://www.w3.org/2000/01/rdf-schema#	1
612	http://webns.net/mvcb/	4
612	http://www.w3.org/1999/02/22-rdf-syntax-ns#	4
612	http://xmlns.com/foaf/0.1/	26
613	http://purl.org/dc/elements/1.1/	118285
613	http://purl.org/rss/1.0/	161943
613	http://purl.org/rss/1.0/modules/content/	36137
613	http://purl.org/rss/1.0/modules/taxonomy/	65883
613	http://www.w3.org/1999/02/22-rdf-syntax-ns#	1720493
613	http://www.w3.org/2000/01/rdf-schema#	3114
613	http://www.w3.org/2002/07/owl#	63807
613	http://xmlns.com/burst/0.1/	35312
613	http://xmlns.com/foaf/0.1/	6
613	ontoware.org	1453220
614	270a.info	383
614	http://purl.org/dc/dcmitype/	1580
614	http://purl.org/dc/elements/1.1/	1185
614	http://purl.org/dc/terms/	1227
614	http://purl.org/linked-data/sdmx#	389
614	http://purl.org/linked-data/sdmx/2009/concept#	7
614	http://purl.org/linked-data/xkos#	2264
614	http://www.w3.org/1999/02/22-rdf-syntax-ns#	4431
614	http://www.w3.org/2000/01/rdf-schema#	1284
614	http://www.w3.org/2001/	46
614	http://www.w3.org/2002/07/owl#	12
614	http://www.w3.org/2004/02/skos/core#	9525
614	http://www.w3.org/ns/prov#	101
614	http://xmlns.com/foaf/0.1/	2370
614	sdmx.org	138
615	autistici.org	4
615	http://purl.org/dc/elements/1.1/	34
615	http://usefulinc.com/ns/doap#	30
615	http://www.w3.org/1999/02/22-rdf-syntax-ns#	26
615	http://www.w3.org/2000/01/rdf-schema#	18
615	http://xmlns.com/foaf/0.1/	90
615	http://xmlns.com/wot/0.1/	7
617	http://purl.org/dc/terms/	24
617	http://purl.org/linked-data/cube#	734
617	http://purl.org/linked-data/sdmx/2009/attribute#	2
617	http://www.w3.org/1999/02/22-rdf-syntax-ns#	551
617	http://www.w3.org/2000/01/rdf-schema#	221
617	http://www.w3.org/2002/07/owl#	14
617	http://www.w3.org/2004/02/skos/core#	358
617	http://xmlns.com/foaf/0.1/	2
617	icane.es	1126
618	http://purl.org/vocab/bio/0.1/	2
618	http://rdfs.org/sioc/ns#	48
618	http://www.w3.org/1999/02/22-rdf-syntax-ns#	64
618	http://www.w3.org/2000/01/rdf-schema#	9
618	http://www.w3.org/2003/01/geo/wgs84_pos#	3
618	http://xmlns.com/foaf/0.1/	224
619	a9.com	12
619	http://purl.org/dc/elements/1.1/	574
619	http://purl.org/dc/terms/	6448
619	http://purl.org/library/	8333
619	http://rdfs.org/ns/void#	2644
619	http://www.w3.org/1999/02/22-rdf-syntax-ns#	34643
619	http://www.w3.org/2000/01/rdf-schema#	6302
619	http://www.w3.org/2002/07/owl#	6134
619	http://www.w3.org/2004/02/skos/core#	8232
619	http://www.w3.org/2006/gen/ont#	2069
619	http://xmlns.com/foaf/0.1/	1192
619	loc.gov	2557
619	productontology.org	126
619	schema.org	93760
619	umbel.org	1030
619	worldcat.org	8
620	http://purl.org/net/scutter/	1
620	http://www.w3.org/1999/02/22-rdf-syntax-ns#	15
620	http://www.w3.org/2000/01/rdf-schema#	4
620	http://www.w3.org/2002/06/	9
620	http://xmlns.com/foaf/0.1/	31
620	perceive.net	4
621	http://www.w3.org/1999/02/22-rdf-syntax-ns#	2
621	visualcv.com	10
622	http://www.w3.org/1999/02/22-rdf-syntax-ns#	7
622	http://www.w3.org/2000/01/rdf-schema#	4
622	http://xmlns.com/foaf/0.1/	36
623	http://purl.org/dc/elements/1.1/	47
623	http://purl.org/rss/1.0/	65
623	http://webns.net/mvcb/	1
623	http://www.w3.org/1999/02/22-rdf-syntax-ns#	33
624	http://purl.org/dc/elements/1.1/	30
624	http://purl.org/rss/1.0/	18
624	http://purl.org/rss/1.0/modules/content/	3
624	http://purl.org/rss/1.0/modules/syndication/	3
624	http://webns.net/mvcb/	1
624	http://www.w3.org/1999/02/22-rdf-syntax-ns#	29
624	http://www.w3.org/2000/01/rdf-schema#	18
624	http://www.w3.org/2000/10/swap/pim/contact#	1
624	http://www.w3.org/2002/07/owl#	7
624	http://www.w3.org/2003/01/geo/wgs84_pos#	3
624	http://xmlns.com/foaf/0.1/	124
624	ontoware.org	1
624	semanlink.net	9
625	http://www.w3.org/1999/02/22-rdf-syntax-ns#	5
625	http://www.w3.org/2000/01/rdf-schema#	2
625	http://www.w3.org/ns/auth/cert#	8
625	http://xmlns.com/foaf/0.1/	16
626	http://purl.org/dc/elements/1.1/	24
626	http://purl.org/dc/terms/	28
626	http://purl.org/ontology/bibo/	3
626	http://purl.org/vocab/lifecycle/schema#	3
626	http://purl.org/vocab/resourcelist/schema#	12
626	http://rdfs.org/sioc/spec/	6
626	http://www.w3.org/1999/02/22-rdf-syntax-ns#	56
626	http://www.w3.org/2000/01/rdf-schema#	24
626	http://www.w3.org/2002/07/owl#	5
626	http://xmlns.com/foaf/0.1/	71
626	talis.com	1
627	dbpedia.org	1
627	http://purl.org/dc/elements/1.1/	19
627	http://purl.org/rss/1.0/	5
627	http://usefulinc.com/ns/doap#	15
627	http://webns.net/mvcb/	3
627	http://www.w3.org/1999/02/22-rdf-syntax-ns#	18
627	http://www.w3.org/2000/01/rdf-schema#	4
627	http://www.w3.org/2001/	2
627	http://www.w3.org/2002/07/owl#	1
627	http://xmlns.com/foaf/0.1/	48
627	openarchives.org	2
627	perceive.net	2
627	semanlink.net	45
628	http://purl.org/vocab/bio/0.1/	22
628	http://rdfs.org/sioc/ns#	449
628	http://www.w3.org/1999/02/22-rdf-syntax-ns#	432
628	http://www.w3.org/2000/01/rdf-schema#	72
628	http://www.w3.org/2003/01/geo/wgs84_pos#	66
628	http://xmlns.com/foaf/0.1/	1471
629	http://www.w3.org/1999/02/22-rdf-syntax-ns#	14
629	http://www.w3.org/2000/01/rdf-schema#	8
629	http://xmlns.com/foaf/0.1/	88
630	http://purl.org/vocab/bio/0.1/	1
630	http://rdfs.org/sioc/ns#	85
630	http://www.w3.org/1999/02/22-rdf-syntax-ns#	14
630	http://www.w3.org/2003/01/geo/wgs84_pos#	3
630	http://xmlns.com/foaf/0.1/	73
631	http://purl.org/vocab/bio/0.1/	1
631	http://rdfs.org/sioc/ns#	5
631	http://www.w3.org/1999/02/22-rdf-syntax-ns#	9
631	http://xmlns.com/foaf/0.1/	29
632	http://purl.org/vocab/bio/0.1/	1
632	http://rdfs.org/sioc/ns#	328
632	http://www.w3.org/1999/02/22-rdf-syntax-ns#	16
632	http://www.w3.org/2000/01/rdf-schema#	3
632	http://www.w3.org/2003/01/geo/wgs84_pos#	3
632	http://xmlns.com/foaf/0.1/	226
633	http://purl.org/vocab/bio/0.1/	2
633	http://rdfs.org/sioc/ns#	58
633	http://www.w3.org/1999/02/22-rdf-syntax-ns#	15
633	http://www.w3.org/2000/01/rdf-schema#	2
633	http://www.w3.org/2003/01/geo/wgs84_pos#	3
633	http://xmlns.com/foaf/0.1/	54
634	http://data.semanticweb.org/ns/swc/ontology#	2
634	http://www.w3.org/1999/02/22-rdf-syntax-ns#	4
634	http://www.w3.org/2003/01/geo/wgs84_pos#	1
634	http://xmlns.com/foaf/0.1/	47
635	http://purl.org/vocab/bio/0.1/	2
635	http://rdfs.org/sioc/ns#	358
635	http://www.w3.org/1999/02/22-rdf-syntax-ns#	19
635	http://www.w3.org/2000/01/rdf-schema#	3
635	http://www.w3.org/2003/01/geo/wgs84_pos#	6
635	http://xmlns.com/foaf/0.1/	166
636	http://purl.org/dc/terms/	6
636	http://purl.org/stuff/rev#	2
636	http://purl.org/vocab/frbr/core#	5
636	http://purl.org/vocab/vann/	2
636	http://purl.org/vocommons/voaf#	9
636	http://www.w3.org/1999/02/22-rdf-syntax-ns#	12
636	http://www.w3.org/2000/01/rdf-schema#	1
636	http://www.w3.org/2006/vcard/ns#	15
636	http://www.w3.org/ns/auth/cert#	4
636	http://www.w3.org/ns/auth/rsa#	3
636	http://xmlns.com/foaf/0.1/	8
636	ontoware.org	3
637	http://purl.org/dc/elements/1.1/	8
637	http://purl.org/vocab/bio/0.1/	3
637	http://purl.org/vocab/relationship/	4
637	http://webns.net/mvcb/	4
637	http://www.w3.org/1999/02/22-rdf-syntax-ns#	119
637	http://www.w3.org/2000/01/rdf-schema#	143
637	http://www.w3.org/2000/10/swap/pim/contact#	5
637	http://www.w3.org/2003/01/geo/wgs84_pos#	3
637	http://xmlns.com/foaf/0.1/	470
638	http://www.w3.org/1999/02/22-rdf-syntax-ns#	37635
638	http://www.w3.org/2000/01/rdf-schema#	19157
638	http://www.w3.org/2002/07/owl#	12143
638	pokepedia.fr	54810
638	semantic-mediawiki.org	126910
639	http://webns.net/mvcb/	2
639	http://www.w3.org/1999/02/22-rdf-syntax-ns#	2
639	http://xmlns.com/foaf/0.1/	12
640	http://webns.net/mvcb/	2
640	http://www.w3.org/1999/02/22-rdf-syntax-ns#	5
640	http://www.w3.org/2000/01/rdf-schema#	3
640	http://xmlns.com/foaf/0.1/	24
641	http://purl.org/vocab/bio/0.1/	1
641	http://rdfs.org/sioc/ns#	20
641	http://www.w3.org/1999/02/22-rdf-syntax-ns#	8
641	http://www.w3.org/2003/01/geo/wgs84_pos#	3
641	http://xmlns.com/foaf/0.1/	34
642	http://rdfs.org/sioc/ns#	7
642	http://www.w3.org/1999/02/22-rdf-syntax-ns#	8
642	http://www.w3.org/2003/01/geo/wgs84_pos#	3
642	http://xmlns.com/foaf/0.1/	24
643	http://purl.org/vocab/bio/0.1/	3
643	http://rdfs.org/sioc/ns#	180
643	http://www.w3.org/1999/02/22-rdf-syntax-ns#	57
643	http://www.w3.org/2000/01/rdf-schema#	7
643	http://xmlns.com/foaf/0.1/	260
644	http://purl.org/dc/elements/1.1/	4
644	http://usefulinc.com/ns/doap#	16
644	http://www.w3.org/1999/02/22-rdf-syntax-ns#	3
644	http://www.w3.org/2000/01/rdf-schema#	2
644	http://xmlns.com/foaf/0.1/	5
645	data-vocabulary.org	3
645	http://open.vocab.org/terms/	1
645	http://purl.org/dc/elements/1.1/	5
645	http://purl.org/net/inkel/rdf/schemas/lang/1.1#	1
645	http://purl.org/rss/1.0/	1
645	http://www.daml.org/2001/10/html/airport-ont#	9
645	http://www.w3.org/1999/02/22-rdf-syntax-ns#	25
645	http://www.w3.org/2000/01/rdf-schema#	3
645	http://www.w3.org/2000/10/swap/pim/contact#	2
645	http://www.w3.org/2002/07/owl#	7
645	http://www.w3.org/2003/01/geo/wgs84_pos#	3
645	http://www.w3.org/2006/vcard/ns#	11
645	http://www.w3.org/ns/auth/cert#	3
645	http://www.w3.org/ns/auth/rsa#	3
645	http://xmlns.com/foaf/0.1/	127
645	http://xmlns.com/wordnet/1.6/	2
646	http://purl.org/dc/elements/1.1/	1
646	http://www.w3.org/1999/02/22-rdf-syntax-ns#	18
646	http://www.w3.org/2000/01/rdf-schema#	13
646	http://www.w3.org/2000/10/swap/pim/contact#	1
646	http://xmlns.com/foaf/0.1/	77
646	mindswap.org	6
646	semanlink.net	2
647	http://www.w3.org/1999/02/22-rdf-syntax-ns#	2
647	http://www.w3.org/2002/07/owl#	1
647	http://xmlns.com/foaf/0.1/	14
648	http://www.w3.org/1999/02/22-rdf-syntax-ns#	137
648	http://www.w3.org/2000/01/rdf-schema#	411
648	http://xmlns.com/foaf/0.1/	137
648	linkedct.org	22474
649	http://rdfs.org/sioc/ns#	49
649	http://www.w3.org/1999/02/22-rdf-syntax-ns#	6
649	http://xmlns.com/foaf/0.1/	35
650	data-vocabulary.org	3
650	http://purl.org/dc/elements/1.1/	3
650	http://purl.org/dc/terms/	19
650	http://purl.org/net/inkel/rdf/schemas/lang/1.1#	16
650	http://purl.org/net/vocab/2004/07/visit#	31
650	http://purl.org/vocab/	1
650	http://purl.org/vocab/bio/0.1/	52
650	http://purl.org/vocab/relationship/	6
650	http://rdfs.org/sioc/ns#	277
650	http://usefulinc.com/ns/doap#	35
650	http://web.resource.org/cc/	2
650	http://webns.net/mvcb/	1
650	http://www.w3.org/1999/02/22-rdf-syntax-ns#	1218
650	http://www.w3.org/2000/01/rdf-schema#	591
650	http://www.w3.org/2000/10/swap/pim/contact#	13
650	http://www.w3.org/2002/07/owl#	10
650	http://xmlns.com/foaf/0.1/	4662
650	http://xmlns.com/wordnet/1.6/	6
650	http://xmlns.com/wot/0.1/	11
650	lenka.no	3
650	schema.org	3
651	http://creativecommons.org/ns#	2958
651	http://purl.org/ASN/schema/core/	5331
651	http://purl.org/dc/elements/1.1/	1087
651	http://purl.org/dc/terms/	12888
651	http://purl.org/gem/qualifiers/	6771
651	http://www.w3.org/1999/02/22-rdf-syntax-ns#	985
651	http://xmlns.com/foaf/0.1/	986
652	http://purl.org/vocab/bio/0.1/	1
652	http://www.w3.org/1999/02/22-rdf-syntax-ns#	1
652	http://www.w3.org/2002/07/owl#	3
652	http://xmlns.com/foaf/0.1/	66
653	http://purl.org/dc/elements/1.1/	3
653	http://www.w3.org/1999/02/22-rdf-syntax-ns#	6
653	http://www.w3.org/2000/01/rdf-schema#	4
653	http://www.w3.org/2000/10/swap/pim/doc#	1
653	http://www.w3.org/2002/07/owl#	2
653	http://xmlns.com/foaf/0.1/	55
653	infomesh.net	4
654	http://purl.org/dc/elements/1.1/	3
654	http://www.w3.org/1999/02/22-rdf-syntax-ns#	8
654	http://www.w3.org/2000/01/rdf-schema#	1
654	http://www.w3.org/2002/07/owl#	2
654	http://xmlns.com/foaf/0.1/	13
654	http://xmlns.com/wot/0.1/	3
654	semanlink.net	4
655	http://purl.org/dc/elements/1.1/	22
655	http://purl.org/rss/1.0/	25
655	http://www.w3.org/1999/02/22-rdf-syntax-ns#	13
656	http://purl.org/dc/elements/1.1/	2
656	http://purl.org/dc/terms/	1
656	http://webns.net/mvcb/	1
656	http://www.w3.org/1999/02/22-rdf-syntax-ns#	14
656	http://www.w3.org/2000/01/rdf-schema#	6
656	http://www.w3.org/2000/10/swap/pim/contact#	1
656	http://www.w3.org/2003/01/geo/wgs84_pos#	3
656	http://xmlns.com/foaf/0.1/	93
656	redfoot.net	1
657	dbpedia.org	1
657	deri.org	17
657	geospecies.org	22699
657	http://creativecommons.org/ns#	2
657	http://purl.org/dc/terms/	25
657	http://purl.org/stuff/rev#	18
657	http://purl.org/vocab/frbr/core#	11
657	http://purl.org/vocab/vann/	2
657	http://purl.org/vocommons/voaf#	17
657	http://sws.geonames.org/ontology#	6
657	http://www.daml.org/2001/10/html/airport-ont#	6
657	http://www.geonames.org/ontology#	51524
657	http://www.w3.org/1999/02/22-rdf-syntax-ns#	1936
657	http://www.w3.org/2000/01/rdf-schema#	2403
657	http://www.w3.org/2002/07/owl#	1072
657	http://www.w3.org/2003/01/geo/wgs84_pos#	2301
657	http://www.w3.org/2004/02/skos/core#	5939
657	http://www.w3.org/2007/05/powder-s#	3012
657	http://www.w3.org/ns/adms#	1
657	http://xmlns.com/foaf/0.1/	2189
657	lexvo.org	1
657	taxonconcept.org	1749
658	http://purl.org/dc/elements/1.1/	1
658	http://www.w3.org/1999/02/22-rdf-syntax-ns#	4
658	http://www.w3.org/2000/01/rdf-schema#	1
658	http://www.w3.org/2000/10/swap/pim/contact#	2
658	http://www.w3.org/2002/07/owl#	1
658	http://xmlns.com/foaf/0.1/	33
659	http://purl.org/dc/elements/1.1/	4
659	http://purl.org/dc/terms/	1
659	http://www.w3.org/1999/02/22-rdf-syntax-ns#	6
659	http://www.w3.org/2003/01/geo/wgs84_pos#	3
659	http://xmlns.com/foaf/0.1/	28
659	semanlink.net	8
660	fgiasson.com	2
660	http://purl.org/dc/elements/1.1/	32
660	http://purl.org/rss/1.0/	11
660	http://purl.org/rss/1.0/modules/syndication/	3
660	http://purl.org/vocab/bio/0.1/	1
660	http://webns.net/mvcb/	1
660	http://www.w3.org/1999/02/22-rdf-syntax-ns#	20
660	http://www.w3.org/2000/01/rdf-schema#	1
660	http://www.w3.org/2003/01/geo/wgs84_pos#	3
660	http://xmlns.com/foaf/0.1/	60
660	semanlink.net	56
661	http://www.w3.org/1999/02/22-rdf-syntax-ns#	10
661	http://www.w3.org/2000/01/rdf-schema#	11
661	http://www.w3.org/2002/07/owl#	7
661	http://www.w3.org/2003/01/geo/wgs84_pos#	9
661	http://xmlns.com/foaf/0.1/	48
662	http://purl.org/dc/elements/1.1/	1
662	http://www.w3.org/1999/02/22-rdf-syntax-ns#	2
662	http://www.w3.org/2000/01/rdf-schema#	4
662	http://www.w3.org/2002/07/owl#	2
662	http://xmlns.com/foaf/0.1/	18
662	semanlink.net	5
663	http://purl.org/dc/elements/1.1/	9
663	http://purl.org/rss/1.0/	9
663	http://purl.org/rss/1.0/modules/syndication/	3
663	http://webns.net/mvcb/	1
663	http://www.w3.org/1999/02/22-rdf-syntax-ns#	55
663	http://www.w3.org/2000/01/rdf-schema#	10
663	http://xmlns.com/foaf/0.1/	158
664	http://rdfs.org/sioc/ns#	83
664	http://www.w3.org/1999/02/22-rdf-syntax-ns#	81
664	http://www.w3.org/2000/01/rdf-schema#	13
664	http://xmlns.com/foaf/0.1/	293
665	dimitros.net	1084
665	http://purl.org/dc/elements/1.1/	164
665	http://www.w3.org/1999/02/22-rdf-syntax-ns#	226
665	http://www.w3.org/1999/xhtml/vocab/#	66
665	http://www.w3.org/2000/01/rdf-schema#	107
665	http://www.w3.org/2002/07/owl#	130
666	http://purl.org/dc/elements/1.1/	3
666	http://purl.org/rss/1.0/	1
666	http://web.resource.org/cc/	5
666	http://www.w3.org/1999/02/22-rdf-syntax-ns#	10
666	http://www.w3.org/2000/01/rdf-schema#	7
666	http://www.w3.org/2000/10/swap/pim/contact#	1
666	http://xmlns.com/foaf/0.1/	55
666	http://xmlns.com/wordnet/1.6/	1
666	megginson.com	2
666	semanlink.net	4
667	dbtropes.org	1714127
667	http://purl.org/dc/terms/	10401
667	http://rdfs.org/ns/void#	8
667	http://www.w3.org/1999/02/22-rdf-syntax-ns#	1443634
667	http://www.w3.org/2000/01/rdf-schema#	1239946
667	http://www.w3.org/2002/07/owl#	7773
667	http://xmlns.com/foaf/0.1/	10395
667	skipforward.net	2663565
669	http://purl.org/dc/terms/	4653
669	http://purl.org/ontology/bibo/	2560
669	http://www.w3.org/1999/02/22-rdf-syntax-ns#	14076
669	http://www.w3.org/2002/07/owl#	1054
669	http://xmlns.com/foaf/0.1/	52120
669	prismstandard.org	1522
670	http://purl.org/dc/elements/1.1/	1
670	http://webns.net/mvcb/	1898
670	http://www.w3.org/1999/02/22-rdf-syntax-ns#	61901
670	http://www.w3.org/2000/01/rdf-schema#	60004
670	http://xmlns.com/foaf/0.1/	290330
670	semanlink.net	3
671	cipfa.org.uk	983
671	esd.org.uk	70
671	http://purl.org/dc/terms/	1128
671	http://www.w3.org/1999/02/22-rdf-syntax-ns#	1980
671	http://www.w3.org/2000/01/rdf-schema#	4
671	http://www.w3.org/2004/02/skos/core#	7542
672	http://rdfs.org/sioc/ns#	3
672	http://www.w3.org/1999/02/22-rdf-syntax-ns#	7
672	http://xmlns.com/foaf/0.1/	21
673	http://purl.org/dc/elements/1.1/	990
673	http://purl.org/dc/terms/	1080
673	http://purl.org/ontology/bibo/	85
673	http://purl.org/vocab/aiiso/schema#	1607
673	http://purl.org/vocab/lifecycle/schema#	51
673	http://purl.org/vocab/resourcelist/schema#	3429
673	http://rdfs.org/sioc/ns#	35
673	http://rdfs.org/sioc/spec/	725
673	http://rdvocab.info/elements/	21
673	http://www.w3.org/1999/02/22-rdf-syntax-ns#	2884
673	http://www.w3.org/2000/01/rdf-schema#	969
673	http://xmlns.com/foaf/0.1/	2209
673	talis.com	802
674	http://purl.org/vocab/bio/0.1/	174
674	http://rdfs.org/sioc/ns#	688
674	http://www.w3.org/1999/02/22-rdf-syntax-ns#	775
674	http://www.w3.org/2000/01/rdf-schema#	201
674	http://www.w3.org/2003/01/geo/wgs84_pos#	39
674	http://xmlns.com/foaf/0.1/	2947
675	bombsite.com	12
675	http://www.w3.org/1999/02/22-rdf-syntax-ns#	4
676	http://purl.org/dc/elements/1.1/	48
676	http://purl.org/rss/1.0/	65
676	http://web.resource.org/cc/	1
676	http://webns.net/mvcb/	1
676	http://www.w3.org/1999/02/22-rdf-syntax-ns#	33
677	http://purl.org/dc/terms/	1
677	http://www.w3.org/1999/02/22-rdf-syntax-ns#	2
677	http://www.w3.org/2000/01/rdf-schema#	1
677	http://xmlns.com/foaf/0.1/	23
677	http://xmlns.com/wot/0.1/	1
678	http://purl.org/net/scutter/	1
678	http://webns.net/mvcb/	2
678	http://www.w3.org/1999/02/22-rdf-syntax-ns#	6
678	http://xmlns.com/foaf/0.1/	31
679	http://purl.org/vocab/bio/0.1/	2
679	http://rdfs.org/sioc/ns#	132
679	http://www.w3.org/1999/02/22-rdf-syntax-ns#	14
679	http://www.w3.org/2000/01/rdf-schema#	2
679	http://xmlns.com/foaf/0.1/	94
680	http://purl.org/vocab/relationship/	1
680	http://www.w3.org/1999/02/22-rdf-syntax-ns#	5
680	http://www.w3.org/2000/01/rdf-schema#	1
680	http://xmlns.com/foaf/0.1/	35
681	http://purl.org/dc/elements/1.1/	135
681	http://purl.org/rss/1.0/	184
681	http://webns.net/mvcb/	4
681	http://www.w3.org/1999/02/22-rdf-syntax-ns#	94
682	andybudd.com	1
682	http://purl.org/dc/elements/1.1/	3
682	http://purl.org/rss/1.0/	10
682	http://webns.net/mvcb/	1
682	http://www.w3.org/1999/02/22-rdf-syntax-ns#	15
683	http://purl.org/vocab/bio/0.1/	1
683	http://rdfs.org/sioc/ns#	71
683	http://www.w3.org/1999/02/22-rdf-syntax-ns#	9
683	http://xmlns.com/foaf/0.1/	75
684	http://purl.org/dc/elements/1.1/	9
684	http://purl.org/rss/1.0/	8
684	http://www.w3.org/1999/02/22-rdf-syntax-ns#	7696
684	http://www.w3.org/2000/01/rdf-schema#	7683
684	http://xmlns.com/foaf/0.1/	86704
685	http://purl.org/adms/sw/	26
685	http://purl.org/dc/terms/	36
685	http://usefulinc.com/ns/doap#	14
685	http://www.w3.org/1999/02/22-rdf-syntax-ns#	10
685	http://www.w3.org/2000/01/rdf-schema#	15
685	http://www.w3.org/ns/adms#	4
685	http://www.w3.org/ns/rad#	9
685	schema.org	20
686	http://www.w3.org/2000/01/rdf-schema#	595
686	http://xmlns.com/foaf/0.1/	595
687	http://purl.org/dc/elements/1.1/	3
687	http://purl.org/dc/terms/	2
687	http://www.w3.org/1999/02/22-rdf-syntax-ns#	3
687	http://xmlns.com/foaf/0.1/	27
688	http://webns.net/mvcb/	2
688	http://www.w3.org/1999/02/22-rdf-syntax-ns#	164
688	http://www.w3.org/2000/01/rdf-schema#	1
688	http://xmlns.com/foaf/0.1/	818
689	http://webns.net/mvcb/	2
689	http://www.w3.org/1999/02/22-rdf-syntax-ns#	3
689	http://www.w3.org/2000/01/rdf-schema#	1
689	http://xmlns.com/foaf/0.1/	19
690	dbpedia.org	8
690	geospecies.org	14
690	http://bio2rdf.org/bio2rdf_resource:	1648
690	http://biohackathon.org/resource/faldo#	261
690	http://purl.org/dc/terms/	1772
690	http://purl.org/ontology/bibo/	1
690	http://purl.org/stuff/rev#	2
690	http://purl.org/vocab/frbr/core#	1
690	http://purl.org/vocab/vann/	2
690	http://purl.org/vocommons/voaf#	5
690	http://www.w3.org/1999/02/22-rdf-syntax-ns#	5698
690	http://www.w3.org/2000/01/rdf-schema#	29252
690	http://www.w3.org/2002/07/owl#	2261
690	http://www.w3.org/2004/02/skos/core#	3670
690	http://www.w3.org/2007/05/powder-s#	3359
690	http://xmlns.com/foaf/0.1/	49
690	tfri.gov.tw	20
690	uniprot.org	58360
691	http://purl.org/dc/elements/1.1/	29
691	http://purl.org/dc/terms/	8
691	http://www.daml.org/2001/10/html/airport-ont#	2
691	http://www.w3.org/1999/02/22-rdf-syntax-ns#	42
691	http://www.w3.org/2000/01/rdf-schema#	8
691	http://www.w3.org/2000/10/swap/pim/contact#	1
691	http://www.w3.org/2003/01/geo/wgs84_pos#	3
691	http://xmlns.com/foaf/0.1/	136
691	http://xmlns.com/wordnet/1.6/	1
692	http://webns.net/mvcb/	2
692	http://www.w3.org/1999/02/22-rdf-syntax-ns#	2
692	http://xmlns.com/foaf/0.1/	12
693	dbpedia.org	1
693	http://purl.org/dc/elements/1.1/	130
693	http://purl.org/net/scutter/	1
693	http://purl.org/rss/1.0/	165
693	http://purl.org/rss/1.0/modules/content/	36
